id,name,roles,address_countryName,identifier_legalName,contactPoint_url,contactPoint_name,contactPoint_email,contactPoint_faxNumber,contactPoint_telephone,main_ocid,main_id
9015,MARTIN AND EAST,supplier,South Africa,MARTIN AND EAST,https://capetown.gov.za,Wiesaal Kriel ,SanelisiweEngel.Dyamdeki@capetown.gov.za,N/A,021 400 3395,ocds-9t57fa-27799,ocds-9t57fa-27799-2022-07-29T00:00:00Z
11954,WASTE CARRIERS,supplier,South Africa,WASTE CARRIERS,https://capetown.gov.za,Nokukhanya Matha,carmencandice.jacobs@capetown.gov.za,N/A,021 400 2965,ocds-9t57fa-27805,ocds-9t57fa-27805-2022-07-29T00:00:00Z
14222,AVUMILE FINANCE CONSTRUCTION AND PROPERTIES,supplier,South Africa,AVUMILE FINANCE CONSTRUCTION AND PROPERTIES,https://fbdm.co.za,THANDEKA SEATLHOLO,eric.tlhageng@fbdm.co.za,N/A,0760958696,ocds-9t57fa-27838,ocds-9t57fa-27838-2022-07-29T00:00:00Z
6093,SNAPP ARCHITECTS,supplier,South Africa,SNAPP ARCHITECTS,https://fsca.co.za,Nobusi Mazwai/Jessie Myanga,Jessie.Myanga@fsca.co.za,N/A,012-357-7847,ocds-9t57fa-27990,ocds-9t57fa-27990-2022-07-29T00:00:00Z
6607,SETSIBI IT SUPPORT SERVICES,supplier,South Africa,SETSIBI IT SUPPORT SERVICES,https://thensg.gov.za,Mr TE Mpete,Annetha.DeBeer@thensg.gov.za,N/A,0813789702,ocds-9t57fa-28614,ocds-9t57fa-28614-2022-08-05T00:00:00Z
14654,Smartech Woman,supplier,South Africa,Smartech Woman,https://nwpg.gov.za,Govender Sameshwarie,rpulenyane@nwpg.gov.za,N/A,0833530756,ocds-9t57fa-28643,ocds-9t57fa-28643-2022-08-05T00:00:00Z
6350,PRINT CITY COMMUNICATIONS,supplier,South Africa,PRINT CITY COMMUNICATIONS,https://gauteng.gov.za,Thebe Mereotlhe / Kwazi Shezi ,thapelo.mohlanga@gauteng.gov.za,N/A,083-776-5817,ocds-9t57fa-28661,ocds-9t57fa-28661-2022-08-12T00:00:00Z
15761,HAMSA Consulting Engineers,supplier,South Africa,HAMSA Consulting Engineers,https://sentech.co.za,Feroza George,sitholen@sentech.co.za,N/A,084 502 2292,ocds-9t57fa-28683,ocds-9t57fa-28683-2022-08-05T00:00:00Z
11174,MAXAL PROJECTS (SA),supplier,South Africa,MAXAL PROJECTS (SA),https://capetown.gov.za,Theo Moggee,Sesethu.Komanisi@capetown.gov.za,N/A,021 851 9400,ocds-9t57fa-28715,ocds-9t57fa-28715-2022-08-05T00:00:00Z
10082,DAMIANS CONTRACTORS,supplier,South Africa,DAMIANS CONTRACTORS,https://nra.co.za,Sandra Jeanette Lewis,MpanaN@nra.co.za,N/A,043 642 1052,ocds-9t57fa-29195,ocds-9t57fa-29195-2022-08-12T00:00:00Z
6534,GAP INFRASTRUCTURE CORPORATION,supplier,South Africa,GAP INFRASTRUCTURE CORPORATION,https://ncpg.gov.za,ROELOF VAN DEN BERG,ChrisieAdams@ncpg.gov.za,N/A,0825202956,ocds-9t57fa-29226,ocds-9t57fa-29226-2022-08-12T00:00:00Z
16254,QUETZAL TRADING 116,supplier,South Africa,QUETZAL TRADING 116,https://capetown.gov.za,Joseph Anthony,vuyiseka.matsha@capetown.gov.za,N/A,'083 254 6096,ocds-9t57fa-29240,ocds-9t57fa-29240-2022-08-12T00:00:00Z
17228,SIYEJABULA TRADING,supplier,South Africa,SIYEJABULA TRADING,https://labour.gov.za,Pretty Goge,zandile.nyadi@labour.gov.za,N/A,0313662131,ocds-9t57fa-29274,ocds-9t57fa-29274-2022-08-12T00:00:00Z
17219,SIYEJABULA TRADING,supplier,South Africa,SIYEJABULA TRADING,https://labour.gov.za,Pretty Goge,zandile.nyadi@labour.gov.za,N/A,0313662131,ocds-9t57fa-29276,ocds-9t57fa-29276-2022-08-12T00:00:00Z
8737,UBE CONSTRUCTION,supplier,South Africa,UBE CONSTRUCTION,https://ggda.co.za,Kgalaletso Sennanye,deborahz@ggda.co.za,N/A,0110852438,ocds-9t57fa-29289,ocds-9t57fa-29289-2022-08-12T00:00:00Z
4594,GABRIEL FRANCOIS HUGO,supplier,South Africa,GABRIEL FRANCOIS HUGO,https://capeagulhas.gov.za,GF HUGO,geraldinek@capeagulhas.gov.za,N/A,r.hugo@mweb.co.za,ocds-9t57fa-29322,ocds-9t57fa-29322-2022-08-12T00:00:00Z
10277,Razzmatazz Civil,supplier,South Africa,Razzmatazz Civil,https://nra.co.za,Procurementwr4,HlazoO@nra.co.za,N/A,021-957-4600,ocds-9t57fa-29352,ocds-9t57fa-29352-2022-08-12T00:00:00Z
14234,CMC BAKWENA TRADING,supplier,South Africa,CMC BAKWENA TRADING,https://fbdm.co.za,CORNELIUS MOKOENA,eric.tlhageng@fbdm.co.za,N/A,0866647372,ocds-9t57fa-30048,ocds-9t57fa-30048-2022-08-19T00:00:00Z
10117,Glamorous Communications,supplier,South Africa,Glamorous Communications,https://dpw.gov.za,Lydia Molelekoa,lwando.manyisane@dpw.gov.za,N/A,051-408-7314,ocds-9t57fa-30094,ocds-9t57fa-30094-2022-08-19T00:00:00Z
29110, (BENDREW TRADING),supplier,South Africa, (BENDREW TRADING),https://dsdmpu.gov.za,Sifiso ,SifisoS@dsdmpu.gov.za,N/A,013 7663297,ocds-9t57fa-30193,ocds-9t57fa-30193-2022-08-19T00:00:00Z
16365,CONSTATIN INVESTMENTS,supplier,South Africa,CONSTATIN INVESTMENTS,https://jgdm.gov.za,LEANDRE ODETTE KLAANSEN,keitu@jgdm.gov.za,N/A,0829269480,ocds-9t57fa-30223,ocds-9t57fa-30223-2022-08-19T00:00:00Z
6724,Kwen N Tee,supplier,South Africa,Kwen N Tee,https://sefa.org.za,Thato Aphane,Selaelos@sefa.org.za,N/A,0835792777,ocds-9t57fa-30254,ocds-9t57fa-30254-2022-08-19T00:00:00Z
4502,BATTERY ELECTRONIC AND SECURITY TRADING,supplier,South Africa,BATTERY ELECTRONIC AND SECURITY TRADING,https://pacofs.co.za, Zirk de Klerk,nomza@pacofs.co.za,N/A,051 444 4540,ocds-9t57fa-30687,ocds-9t57fa-30687-2022-08-25T00:00:00Z
11108,ICE GEE,supplier,South Africa,ICE GEE,https://george.gov.za,ZG Sitokwe,csbowkers@george.gov.za,N/A,0732912011,ocds-9t57fa-30846,ocds-9t57fa-30846-2022-08-25T00:00:00Z
8289,BUZAPHI CONSTRUCTION,supplier,South Africa,BUZAPHI CONSTRUCTION,https://coega.co.za,MOSA MOGALE ,zanda.mlele@coega.co.za,N/A,082 884 8813/ 012 - 347 8850,ocds-9t57fa-30869,ocds-9t57fa-30869-2022-08-26T00:00:00Z
12298,CIVIL ELEMENT,supplier,South Africa,CIVIL ELEMENT,https://capetown.gov.za,Rafeeq Fredericks,carmencandice.jacobs@capetown.gov.za,N/A,021 444 3745,ocds-9t57fa-30901,ocds-9t57fa-30901-2022-08-26T00:00:00Z
6677,MAJEKO ENGINEERING,supplier,South Africa,MAJEKO ENGINEERING,https://transnet.net,Liezel Weir,Leonie.Visagie@transnet.net,N/A,053 838 3202,ocds-9t57fa-30895,ocds-9t57fa-30895-2022-08-26T00:00:00Z
5116,HIDRO-TECH SYSTEMS,supplier,South Africa,HIDRO-TECH SYSTEMS,https://capeagulhas.gov.za,DH JEGELS,geraldinek@capeagulhas.gov.za,N/A,heinie@hidrotech.co.za,ocds-9t57fa-30977,ocds-9t57fa-30977-2022-08-26T00:00:00Z
8729,A T C,supplier,South Africa,A T C,https://capetown.gov.za,Mohamed Aziem Sulaiman,Nomzamoantonette.Mbali@capetown.gov.za,N/A,0214004612,ocds-9t57fa-31018,ocds-9t57fa-31018-2022-08-26T00:00:00Z
5169,MHLOBO HOLDINGS,supplier,South Africa,MHLOBO HOLDINGS,https://sefa.org.za,RAYLENE MEYERS,Selaelos@sefa.org.za,N/A,083 469 2665,ocds-9t57fa-31099,ocds-9t57fa-31099-2022-08-26T00:00:00Z
4322,KGOTLHETSA CONSULTING SERVICES,supplier,South Africa,KGOTLHETSA CONSULTING SERVICES,https://salga.org.za,Precious Nzuza,nneti@salga.org.za,N/A,012-369-8000,ocds-9t57fa-31629,ocds-9t57fa-31629-2022-07-22T00:00:00Z
6574,SIANA CONSULTING,supplier,South Africa,SIANA CONSULTING,https://thedtic.gov.za,See dtic website,TNetshivhangoni@thedtic.gov.za,N/A,See dtic website,ocds-9t57fa-31786,ocds-9t57fa-31786-2022-09-02T00:00:00Z
9600,PERE AND PHILLIPS,supplier,South Africa,PERE AND PHILLIPS,https://matatiele.gov.za,THEMBILE,nsekutlu@matatiele.gov.za,N/A,0727768332,ocds-9t57fa-31856,ocds-9t57fa-31856-2022-09-02T00:00:00Z
10835,SIPHUMELELE GENERAL SERVICES.,supplier,South Africa,SIPHUMELELE GENERAL SERVICES.,https://dpw.gov.za,Ms G Aysen ,Donald.Likojang@dpw.gov.za,N/A,053-838-5221,ocds-9t57fa-31905,ocds-9t57fa-31905-2022-09-02T00:00:00Z
6742,VOX TELECOMMUNICATIONS,supplier,South Africa,VOX TELECOMMUNICATIONS,https://csos.org.za,Johannes Koen,desiree.khumalo@csos.org.za,N/A,083 323 8999,ocds-9t57fa-31974,ocds-9t57fa-31974-2022-09-02T00:00:00Z
4719,Mote Bussiness Solutions,supplier,South Africa,Mote Bussiness Solutions,https://prasa.com,Tebogo Mote ,Thobeka.Shabangu@prasa.com,N/A,076 063 6183,ocds-9t57fa-31992,ocds-9t57fa-31992-2022-09-02T00:00:00Z
13175,NEDBANK,supplier,South Africa,NEDBANK,https://midvaal.gov.za,Bongiwe Manyongwana,dintleL@midvaal.gov.za,N/A,010 223 2043,ocds-9t57fa-32483,ocds-9t57fa-32483-2022-09-08T00:00:00Z
7816,RAKOMA AND ASSOCIATES,supplier,South Africa,RAKOMA AND ASSOCIATES,https://ikhala.edu.za,PRINCESS MUNDAYI,Nkosinathi.Futshane@ikhala.edu.za,N/A,011 463 5781,ocds-9t57fa-32512,ocds-9t57fa-32512-2022-09-09T00:00:00Z
13867,CHE ELEC ENG,supplier,South Africa,CHE ELEC ENG,https://cederbergraad.co.za,C HERBERT,melaniek@cederbergraad.co.za,N/A,0833849211,ocds-9t57fa-32566,ocds-9t57fa-32566-2022-09-09T00:00:00Z
9121,ME Builders and Sons,supplier,South Africa,ME Builders and Sons,https://dpw.gov.za,G Aysen,Gail.Aysen@dpw.gov.za,N/A,0538385221,ocds-9t57fa-32609,ocds-9t57fa-32609-2022-09-09T00:00:00Z
7051,ACTIVE PHAMBILI CIVILS,supplier,South Africa,ACTIVE PHAMBILI CIVILS,https://mosselbay.gov.za,Mr. Altus Eitner,sfortuin@mosselbay.gov.za,N/A,(044) 606-5261,ocds-9t57fa-32629,ocds-9t57fa-32629-2022-09-09T00:00:00Z
23019,MOBILE TELEPHONE NETWORKS,supplier,South Africa,MOBILE TELEPHONE NETWORKS,https://capetown.gov.za,Nicolaa Obermeyer,Nomzamoantonette.Mbali@capetown.gov.za,N/A,0214442156,ocds-9t57fa-32694,ocds-9t57fa-32694-2022-09-09T00:00:00Z
8704,Switch Up Investment,supplier,South Africa,Switch Up Investment,https://dpw.gov.za,Nqabakazi Malamlela,lwando.manyisane@dpw.gov.za,N/A,051-408-7418,ocds-9t57fa-33293,ocds-9t57fa-33293-2022-09-16T00:00:00Z
8361,Liliso Guards Security And Cleaning,supplier,South Africa,Liliso Guards Security And Cleaning,https://drdar.gov.za,Akhona Madikane,Nomapha.Mfunda@drdar.gov.za,N/A,0797698482,ocds-9t57fa-33539,ocds-9t57fa-33539-2022-09-16T00:00:00Z
10695,NOLADA 8,supplier,South Africa,NOLADA 8,https://capetown.gov.za,Brent Diedericks,carmencandice.jacobs@capetown.gov.za,N/A,021 400 2145,ocds-9t57fa-33546,ocds-9t57fa-33546-2022-09-16T00:00:00Z
5329,Nutech Industrial,supplier,South Africa,Nutech Industrial,https://prasa.com,Beverley,rani.padayachee@prasa.com,N/A,0619280143,ocds-9t57fa-33629,ocds-9t57fa-33629-2022-09-16T00:00:00Z
8741,Hazrisk Consulting ,supplier,South Africa,Hazrisk Consulting ,https://transnet.net,DHANALUTCHMEE ODAYAR,Lerato.Morailane@transnet.net,N/A,N/A,ocds-9t57fa-33669,ocds-9t57fa-33669-2022-09-16T00:00:00Z
9357,REGGIE AND PARTNERS CONSTRUCTION AND TRADING ,supplier,South Africa,REGGIE AND PARTNERS CONSTRUCTION AND TRADING ,https://umzimkhululm.gov.za,MONGEZI DZANIBE ,ndawondes@umzimkhululm.gov.za,N/A,083 751 2467,ocds-9t57fa-34259,ocds-9t57fa-34259-2022-09-23T00:00:00Z
23729,BATATU ELECTRICAL,supplier,South Africa,BATATU ELECTRICAL,https://capetown.gov.za,Nathan Japhta,Nomzamoantonette.Mbali@capetown.gov.za,N/A,0214441789,ocds-9t57fa-34410,ocds-9t57fa-34410-2022-09-23T00:00:00Z
17095,SPECTRUM COMMUNICATIONS,supplier,South Africa,SPECTRUM COMMUNICATIONS,https://capetown.gov.za,Robert Peter de Villiers,vuyiseka.matsha@capetown.gov.za,N/A,083 658 5665,ocds-9t57fa-34485,ocds-9t57fa-34485-2022-09-23T00:00:00Z
4774,Eastside group,supplier,South Africa,Eastside group,https://justice.gov.za,KRISHAN NAIDOO,SNkwanyana@justice.gov.za,N/A,0767287268,ocds-9t57fa-34817,ocds-9t57fa-34817-2022-07-01T00:00:00Z
11719,ACTOPHAMBILI ROADS,supplier,South Africa,ACTOPHAMBILI ROADS,https://nra.co.za,Procurement Officer,dywilim@nra.co.za,N/A,041-398-3200,ocds-9t57fa-35124,ocds-9t57fa-35124-2022-09-30T00:00:00Z
